[20250116_170341] Server running in DEBUG mode.
[20250116_170341] Server started
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Send Event
[20250116_170513] Sending message to client : HTTP/1.1 200 OK
Content-Length: 147

Content-Type: text/html

<html><body>
<h1>Error: Missing parameters</h1>
<p>Provide parameters: num1, num2, and op (+, -, *, /)</p>
</body></html>


[20250116_170513] Read Event
[20250116_170513] Bytes read: 0
[20250116_170513] Client Closed Connection
[20250116_170513] Removing Client 8
